timeList,value
"29,1,2018,20,54,28",227219
"29,1,2018,20,54,29",227235
"29,1,2018,20,54,29",227251
"29,1,2018,20,54,29",227267
"29,1,2018,20,54,29",227283
"29,1,2018,20,54,29",227299
"29,1,2018,20,54,29",227315
"29,1,2018,20,54,29",227331
"29,1,2018,20,54,29",227347
"29,1,2018,20,54,30",227363
"29,1,2018,20,54,30",227379
"29,1,2018,20,54,30",227395
"29,1,2018,20,54,30",227411
"29,1,2018,20,54,30",227427
"29,1,2018,20,54,30",227443
"29,1,2018,20,54,31",227459
"29,1,2018,20,54,31",227475
"29,1,2018,20,54,31",227491
"29,1,2018,20,54,31",227507
"29,1,2018,20,54,31",227523
"29,1,2018,20,54,31",227539
"29,1,2018,20,54,31",227555
"29,1,2018,20,54,31",227571
"29,1,2018,20,54,31",227587
"29,1,2018,20,54,31",227603
"29,1,2018,20,54,31",227619
"29,1,2018,20,54,32",227635
"29,1,2018,20,54,32",227651
"29,1,2018,20,54,33",227667
"29,1,2018,20,54,33",227683
"29,1,2018,20,54,33",227699
"29,1,2018,20,54,33",227715
"29,1,2018,20,54,33",227731
"29,1,2018,20,54,33",227747
"29,1,2018,20,54,33",227763
"29,1,2018,20,54,33",227779
"29,1,2018,20,54,33",227795
"29,1,2018,20,54,33",227811
"29,1,2018,20,54,33",227827
"29,1,2018,20,54,33",227843
"29,1,2018,20,54,33",227859
"29,1,2018,20,54,33",227875
"29,1,2018,20,54,33",227891
"29,1,2018,20,54,33",227907
"29,1,2018,20,54,33",227923
"29,1,2018,20,54,33",227939
"29,1,2018,20,54,34",227955
"29,1,2018,20,54,34",227971
"29,1,2018,20,54,34",227987
"29,1,2018,20,54,34",228003
"29,1,2018,20,54,34",228019
"29,1,2018,20,54,34",228035
"29,1,2018,20,54,34",228051
"29,1,2018,20,54,34",228067
"29,1,2018,20,54,35",228083
"29,1,2018,20,54,35",228099
"29,1,2018,20,54,36",228115
"29,1,2018,20,54,36",228131
"29,1,2018,20,54,37",228147
"29,1,2018,20,54,37",228163
"29,1,2018,20,54,37",228179
"29,1,2018,20,54,37",228195
"29,1,2018,20,54,38",228211
"29,1,2018,20,54,38",228227
"29,1,2018,20,54,38",228243
"29,1,2018,20,54,38",228259
"29,1,2018,20,54,38",228275
"29,1,2018,20,54,38",228291
"29,1,2018,20,54,38",228307
"29,1,2018,20,54,38",228323
"29,1,2018,20,54,38",228339
"29,1,2018,20,54,38",228355
"29,1,2018,20,54,39",228371
"29,1,2018,20,54,39",228387
"29,1,2018,20,54,39",228403
"29,1,2018,20,54,39",228419
"29,1,2018,20,54,39",228435
"29,1,2018,20,54,39",228451
"29,1,2018,20,54,39",228467
"29,1,2018,20,54,39",228483
"29,1,2018,20,54,39",228499
"29,1,2018,20,54,39",228515
"29,1,2018,20,54,39",228531
"29,1,2018,20,54,39",228547
"29,1,2018,20,54,40",228563
"29,1,2018,20,54,40",228579
"29,1,2018,20,54,40",228595
"29,1,2018,20,54,40",228611
"29,1,2018,20,54,40",228627
"29,1,2018,20,54,40",228643
"29,1,2018,20,54,41",228659
"29,1,2018,20,54,41",228676
"29,1,2018,20,54,41",228692
"29,1,2018,20,54,41",228708
"29,1,2018,20,54,42",228724
"29,1,2018,20,54,42",228740
"29,1,2018,20,54,42",228756
"29,1,2018,20,54,43",228772
"29,1,2018,20,54,43",228788
"29,1,2018,20,54,43",228804
"29,1,2018,20,54,43",228820
"29,1,2018,20,54,43",228836
"29,1,2018,20,54,44",228852
"29,1,2018,20,54,44",228868
"29,1,2018,20,54,44",228884
"29,1,2018,20,54,44",228900
"29,1,2018,20,54,44",228916
"29,1,2018,20,54,44",228932
"29,1,2018,20,54,44",228948
"29,1,2018,20,54,44",228964
"29,1,2018,20,54,44",228980
"29,1,2018,20,54,44",228996
"29,1,2018,20,54,44",229012
"29,1,2018,20,54,44",229028
"29,1,2018,20,54,44",229044
"29,1,2018,20,54,45",229060
"29,1,2018,20,54,45",229076
"29,1,2018,20,54,45",229092
"29,1,2018,20,54,45",229108
"29,1,2018,20,54,45",229124
"29,1,2018,20,54,45",229140
"29,1,2018,20,54,45",229156
"29,1,2018,20,54,45",229172
"29,1,2018,20,54,45",229188
"29,1,2018,20,54,45",229204
"29,1,2018,20,54,46",229220
"29,1,2018,20,54,46",229236
"29,1,2018,20,54,46",229252
"29,1,2018,20,54,46",229268
"29,1,2018,20,54,46",229284
"29,1,2018,20,54,46",229300
"29,1,2018,20,54,46",229316
"29,1,2018,20,54,46",229332
"29,1,2018,20,54,47",229348
"29,1,2018,20,54,47",229364
"29,1,2018,20,54,47",229380
"29,1,2018,20,54,47",229396
"29,1,2018,20,54,48",229412
"29,1,2018,20,54,48",229428
"29,1,2018,20,54,48",229444
"29,1,2018,20,54,48",229460
"29,1,2018,20,54,48",229476
"29,1,2018,20,54,48",229492
"29,1,2018,20,54,48",229508
"29,1,2018,20,54,49",229524
"29,1,2018,20,54,49",229540
"29,1,2018,20,54,49",229556
"29,1,2018,20,54,49",229572
"29,1,2018,20,54,49",229588
"29,1,2018,20,54,49",229604
"29,1,2018,20,54,49",229620
"29,1,2018,20,54,49",229636
"29,1,2018,20,54,49",229652
"29,1,2018,20,54,49",229668
"29,1,2018,20,54,49",229684
"29,1,2018,20,54,49",229700
"29,1,2018,20,54,49",229716
"29,1,2018,20,54,50",229732
"29,1,2018,20,54,50",229748
"29,1,2018,20,54,50",229764
"29,1,2018,20,54,50",229780
"29,1,2018,20,54,51",229796
"29,1,2018,20,54,51",229812
"29,1,2018,20,54,51",229828
"29,1,2018,20,54,51",229844
"29,1,2018,20,54,51",229860
"29,1,2018,20,54,51",229876
"29,1,2018,20,54,51",229892
"29,1,2018,20,54,52",229908
"29,1,2018,20,54,52",229924
"29,1,2018,20,54,52",229940
"29,1,2018,20,54,52",229956
"29,1,2018,20,54,53",229972
"29,1,2018,20,54,53",229988
"29,1,2018,20,54,54",230004
"29,1,2018,20,54,54",230020
"29,1,2018,20,54,54",230036
"29,1,2018,20,54,54",230052
"29,1,2018,20,54,54",230068
"29,1,2018,20,54,54",230084
"29,1,2018,20,54,54",230100
"29,1,2018,20,54,54",230116
"29,1,2018,20,54,54",230132
"29,1,2018,20,54,54",230148
"29,1,2018,20,54,54",230164
"29,1,2018,20,54,54",230180
"29,1,2018,20,54,54",230196
"29,1,2018,20,54,54",230212
"29,1,2018,20,54,55",230228
"29,1,2018,20,54,55",230244
"29,1,2018,20,54,55",230260
"29,1,2018,20,54,55",230276
"29,1,2018,20,54,56",230292
"29,1,2018,20,54,56",230308
"29,1,2018,20,54,56",230324
"29,1,2018,20,54,56",230340
"29,1,2018,20,54,56",230356
"29,1,2018,20,54,56",230372
"29,1,2018,20,54,56",230388
"29,1,2018,20,54,56",230404
"29,1,2018,20,54,56",230420
"29,1,2018,20,54,56",230436
"29,1,2018,20,54,57",230452
"29,1,2018,20,54,57",230468
"29,1,2018,20,54,57",230484
"29,1,2018,20,54,57",230500
"29,1,2018,20,54,57",230516
"29,1,2018,20,54,59",230532
"29,1,2018,20,54,59",230548
"29,1,2018,20,54,59",230564
"29,1,2018,20,54,59",230580
"29,1,2018,20,54,59",230596
"29,1,2018,20,54,59",230612
"29,1,2018,20,54,59",230628
"29,1,2018,20,54,59",230644
"29,1,2018,20,55,00",230660
"29,1,2018,20,55,03",230676
"29,1,2018,20,55,04",230692
"29,1,2018,20,55,04",230708
"29,1,2018,20,55,04",230724
"29,1,2018,20,55,06",230740
"29,1,2018,20,55,08",230756
"29,1,2018,20,55,10",230772
"29,1,2018,20,55,16",230788
"29,1,2018,20,55,21",230804
"29,1,2018,20,55,23",230820
"29,1,2018,20,55,23",230836
"29,1,2018,20,55,24",230852
"29,1,2018,20,55,24",230868
"29,1,2018,20,55,26",230884
"29,1,2018,20,55,26",230900
"29,1,2018,20,55,27",230916
"29,1,2018,20,55,27",230932
"29,1,2018,20,55,29",230948
"29,1,2018,20,55,29",230965
"29,1,2018,20,55,29",230981
"29,1,2018,20,55,30",230997
"29,1,2018,20,55,30",231013
"29,1,2018,20,55,30",231029
"29,1,2018,20,55,30",231045
"29,1,2018,20,55,31",231061
"29,1,2018,20,55,31",231077
"29,1,2018,20,55,31",231093
"29,1,2018,20,55,32",231109
"29,1,2018,20,55,32",231125
"29,1,2018,20,55,32",231141
"29,1,2018,20,55,32",231157
"29,1,2018,20,55,32",231173
"29,1,2018,20,55,32",231189
"29,1,2018,20,55,34",231205
"29,1,2018,20,55,34",231221
"29,1,2018,20,55,34",231237
"29,1,2018,20,55,34",231253
"29,1,2018,20,55,35",231269
"29,1,2018,20,55,35",231285
"29,1,2018,20,55,35",231301
"29,1,2018,20,55,35",231317
"29,1,2018,20,55,36",231333
"29,1,2018,20,55,36",231349
"29,1,2018,20,55,37",231365
"29,1,2018,20,55,37",231381
"29,1,2018,20,55,38",231397
"29,1,2018,20,55,38",231413
"29,1,2018,20,55,39",231429
"29,1,2018,20,55,39",231445
"29,1,2018,20,55,39",231461
"29,1,2018,20,55,40",231477
"29,1,2018,20,55,40",231493
"29,1,2018,20,55,40",231509
"29,1,2018,20,55,41",231525
"29,1,2018,20,55,41",231541
"29,1,2018,20,55,41",231557
"29,1,2018,20,55,41",231573
"29,1,2018,20,55,42",231589
"29,1,2018,20,55,42",231605
"29,1,2018,20,55,42",231621
"29,1,2018,20,55,42",231637
"29,1,2018,20,55,44",231653
"29,1,2018,20,55,44",231669
"29,1,2018,20,55,44",231685
"29,1,2018,20,55,44",231701
"29,1,2018,20,55,45",231717
"29,1,2018,20,55,45",231733
"29,1,2018,20,55,45",231749
"29,1,2018,20,55,45",231765
"29,1,2018,20,55,46",231781
"29,1,2018,20,55,46",231797
"29,1,2018,20,55,47",231813
"29,1,2018,20,55,47",231829
"29,1,2018,20,55,47",231845
"29,1,2018,20,55,47",231861
"29,1,2018,20,55,49",231877
"29,1,2018,20,55,49",231893
"29,1,2018,20,55,49",231909
"29,1,2018,20,55,49",231925
"29,1,2018,20,55,49",231941
"29,1,2018,20,55,49",231957
"29,1,2018,20,55,49",231973
"29,1,2018,20,55,50",231989
"29,1,2018,20,55,50",232005
"29,1,2018,20,55,50",232021
"29,1,2018,20,55,51",232037
"29,1,2018,20,55,52",232053
"29,1,2018,20,55,52",232069
"29,1,2018,20,55,53",232085
"29,1,2018,20,55,53",232101
"29,1,2018,20,55,54",232117
"29,1,2018,20,55,54",232133
"29,1,2018,20,55,54",232149
"29,1,2018,20,55,55",232165
"29,1,2018,20,55,55",232181
"29,1,2018,20,55,55",232197
"29,1,2018,20,55,55",232213
"29,1,2018,20,55,55",232229
"29,1,2018,20,55,56",232245
"29,1,2018,20,55,56",232261
"29,1,2018,20,55,56",232277
"29,1,2018,20,55,56",232293
"29,1,2018,20,55,56",232309
"29,1,2018,20,55,56",232325
"29,1,2018,20,55,56",232341
"29,1,2018,20,55,57",232357
"29,1,2018,20,55,57",232373
"29,1,2018,20,55,59",232389
"29,1,2018,20,55,59",232405
"29,1,2018,20,56,00",232421
"29,1,2018,20,56,00",232437
"29,1,2018,20,56,02",232453
"29,1,2018,20,56,02",232469
"29,1,2018,20,56,02",232485
"29,1,2018,20,56,02",232501
"29,1,2018,20,56,03",232517
"29,1,2018,20,56,03",232533
"29,1,2018,20,56,14",232549
"29,1,2018,20,56,14",232565
"29,1,2018,20,56,24",232581
"29,1,2018,20,56,24",232597
"29,1,2018,20,56,24",232613
"29,1,2018,20,56,24",232629
"29,1,2018,20,56,27",232645
"29,1,2018,20,56,28",232661
"29,1,2018,20,56,28",232677
"29,1,2018,20,56,28",232693
"29,1,2018,20,56,30",232709
"29,1,2018,20,56,30",232725
"29,1,2018,20,56,30",232741
"29,1,2018,20,56,30",232757
"29,1,2018,20,56,30",232773
"29,1,2018,20,56,31",232789
"29,1,2018,20,56,31",232805
"29,1,2018,20,56,32",232821
"29,1,2018,20,56,32",232837
"29,1,2018,20,56,32",232853
"29,1,2018,20,56,32",232869
"29,1,2018,20,56,32",232885
"29,1,2018,20,56,32",232901
"29,1,2018,20,56,32",232917
"29,1,2018,20,56,33",232933
"29,1,2018,20,56,33",232949
"29,1,2018,20,56,33",232965
"29,1,2018,20,56,34",232981
"29,1,2018,20,56,34",232997
"29,1,2018,20,56,35",233013
"29,1,2018,20,56,35",233029
"29,1,2018,20,56,35",233045
"29,1,2018,20,56,35",233061
"29,1,2018,20,56,36",233077
"29,1,2018,20,56,36",233093
"29,1,2018,20,56,36",233109
"29,1,2018,20,56,37",233125
"29,1,2018,20,56,37",233141
"29,1,2018,20,56,38",233157
"29,1,2018,20,56,38",233173
"29,1,2018,20,56,39",233189
"29,1,2018,20,56,39",233205
"29,1,2018,20,56,39",233221
"29,1,2018,20,56,39",233237
"29,1,2018,20,56,40",233254
"29,1,2018,20,56,40",233270
"29,1,2018,20,56,40",233286
"29,1,2018,20,56,40",233302
"29,1,2018,20,56,41",233318
"29,1,2018,20,56,41",233334
"29,1,2018,20,56,42",233350
"29,1,2018,20,56,43",233366
"29,1,2018,20,56,43",233382
"29,1,2018,20,56,43",233398
"29,1,2018,20,56,44",233414
"29,1,2018,20,56,44",233430
"29,1,2018,20,56,45",233446
"29,1,2018,20,56,45",233462
"29,1,2018,20,56,45",233478
"29,1,2018,20,56,45",233494
"29,1,2018,20,56,46",233510
"29,1,2018,20,56,46",233526
"29,1,2018,20,56,46",233542
"29,1,2018,20,56,46",233558
"29,1,2018,20,56,46",233574
"15,2,2018,03,10,38",233590
"15,2,2018,03,10,38",233606
"15,2,2018,03,10,39",233622
"15,2,2018,03,10,39",233638
"15,2,2018,03,10,39",233654
"15,2,2018,03,10,39",233670
"15,2,2018,03,10,39",233686
"15,2,2018,03,10,39",233702
"15,2,2018,03,10,39",233718
"15,2,2018,03,10,39",233734
"15,2,2018,03,10,41",233750
"15,2,2018,03,10,42",233766
"15,2,2018,03,10,42",233782
"15,2,2018,13,22,04",233798
"15,2,2018,17,06,12",233814
"15,2,2018,17,06,12",233830
"15,2,2018,17,06,12",233846
"15,2,2018,22,19,51",233862
"15,2,2018,22,19,55",233878
"15,2,2018,22,19,59",233894
"16,2,2018,04,47,15",233910
"16,2,2018,11,37,22",233926
"16,2,2018,11,37,26",233942
"16,2,2018,11,37,30",233958
"16,2,2018,11,40,26",233974
"16,2,2018,11,40,27",233990
"16,2,2018,11,40,27",234006
"16,2,2018,11,40,27",234022
"16,2,2018,11,40,27",234038
"16,2,2018,11,40,27",234054
"16,2,2018,11,40,27",234070
"16,2,2018,11,40,27",234086
"16,2,2018,11,40,28",234102
"16,2,2018,11,40,28",234118
"16,2,2018,11,40,29",234150
"16,2,2018,11,40,29",234166
"16,2,2018,11,40,34",234182
"16,2,2018,11,40,34",234198
"16,2,2018,17,20,13",234214
"16,2,2018,19,12,14",234230
"16,2,2018,19,12,16",234246
"16,2,2018,19,12,16",234262
"16,2,2018,19,12,17",234278
"16,2,2018,19,12,17",234294
"16,2,2018,19,12,17",234310
"16,2,2018,19,12,17",234326
"16,2,2018,19,12,17",234342
"16,2,2018,19,12,17",234358
"16,2,2018,19,12,17",234374
"16,2,2018,19,12,21",234390
"16,2,2018,19,12,24",234406
"16,2,2018,19,12,35",234422
"16,2,2018,19,12,42",234438
"17,2,2018,06,46,41",234454
"17,2,2018,08,58,07",234470
"17,2,2018,08,58,07",234486
"17,2,2018,08,58,08",234502
"17,2,2018,08,58,10",234518
"17,2,2018,08,58,10",234534
"17,2,2018,08,58,10",234550
"17,2,2018,08,58,11",234566
"17,2,2018,08,58,12",234582
"17,2,2018,12,01,09",234598
"17,2,2018,12,01,09",234614
"17,2,2018,13,39,19",234630
"17,2,2018,13,39,19",234646
"17,2,2018,13,39,19",234662
"17,2,2018,13,39,19",234678
"17,2,2018,13,39,20",234694
"17,2,2018,13,39,20",234710
"17,2,2018,13,39,23",234726
"17,2,2018,13,39,23",234742
"17,2,2018,13,39,23",234758
"17,2,2018,13,39,24",234774
"17,2,2018,13,39,25",234790
"17,2,2018,13,39,25",234806
"17,2,2018,15,28,10",234822
"17,2,2018,15,28,10",234838
"17,2,2018,17,20,35",234854
"17,2,2018,17,20,35",234870
"17,2,2018,17,20,35",234886
"17,2,2018,17,20,35",234902
"17,2,2018,17,20,35",234918
"17,2,2018,17,20,35",234934
"17,2,2018,17,20,35",234950
"17,2,2018,17,20,35",234966
"17,2,2018,17,20,35",234982
"17,2,2018,17,20,36",234998
"17,2,2018,17,20,36",235014
"17,2,2018,17,20,37",235030
"17,2,2018,17,20,42",235046
"17,2,2018,17,20,44",235062
"17,2,2018,18,37,05",235078
"17,2,2018,19,44,26",235094
"17,2,2018,19,53,13",235110
"17,2,2018,19,53,14",235126
"17,2,2018,19,53,14",235142
"17,2,2018,19,53,14",235158
"17,2,2018,19,53,14",235174
"17,2,2018,20,08,37",235190
"17,2,2018,20,08,37",235206
"17,2,2018,20,08,37",235222
"17,2,2018,20,08,38",235238
"17,2,2018,20,08,38",235254
"17,2,2018,20,08,38",235270
"17,2,2018,20,08,38",235286
"17,2,2018,20,08,38",235302
"17,2,2018,20,08,38",235318
"17,2,2018,20,08,39",235334
"17,2,2018,20,08,39",235350
"17,2,2018,20,08,42",235366
"17,2,2018,20,08,44",235382
"17,2,2018,20,08,56",235398
"17,2,2018,20,08,56",235414
"17,2,2018,20,20,17",235430
"17,2,2018,20,20,18",235446
"17,2,2018,20,20,28",235478
"17,2,2018,20,20,28",235494
"18,2,2018,16,06,17",235510
"18,2,2018,16,06,17",235526
"18,2,2018,19,40,12",235543
"18,2,2018,19,40,12",235559
"18,2,2018,19,40,13",235575
"18,2,2018,19,40,13",235591
"18,2,2018,19,40,13",235607
"18,2,2018,19,40,13",235623
"18,2,2018,19,40,13",235639
"18,2,2018,19,40,13",235655
"18,2,2018,19,40,13",235671
"18,2,2018,19,40,13",235687
"18,2,2018,19,40,15",235703
"18,2,2018,19,40,17",235719
"18,2,2018,19,40,31",235735
"18,2,2018,19,40,31",235751
"18,2,2018,19,40,35",235767
"18,2,2018,19,40,38",235783
"18,2,2018,19,40,39",235799
"18,2,2018,19,40,41",235815
"18,2,2018,19,40,44",235831
"18,2,2018,19,40,46",235847
"18,2,2018,19,40,46",235863
"18,2,2018,19,46,54",235879
"18,2,2018,19,46,54",235895
"18,2,2018,19,46,56",235911
"18,2,2018,19,47,10",235927
"18,2,2018,19,47,11",235943
"18,2,2018,19,47,15",235959
"18,2,2018,19,47,15",235975
"18,2,2018,19,47,15",235991
"18,2,2018,19,47,15",236007
"18,2,2018,19,47,59",236023
"18,2,2018,19,48,01",236039
"19,2,2018,12,50,53",236055
"19,2,2018,12,54,21",236071
"19,2,2018,12,56,58",236087
"19,2,2018,17,11,56",236103
"19,2,2018,17,17,37",236119
"19,2,2018,19,09,01",236135
"19,2,2018,19,51,02",236151
"19,2,2018,19,51,02",236167
"19,2,2018,19,51,02",236183
"19,2,2018,19,51,03",236199
"19,2,2018,19,51,03",236215
"19,2,2018,19,51,03",236231
"19,2,2018,19,51,03",236247
"19,2,2018,19,51,03",236263
"19,2,2018,19,51,03",236279
"19,2,2018,19,51,03",236295
"19,2,2018,19,51,04",236311
"19,2,2018,19,51,04",236327
"19,2,2018,19,51,10",236343
"19,2,2018,19,51,17",236359
"19,2,2018,19,51,24",236375
"19,2,2018,19,51,24",236391
"19,2,2018,19,51,27",236407
"19,2,2018,19,51,46",236423
"19,2,2018,19,51,48",236439
"19,2,2018,19,51,58",236455
"19,2,2018,19,51,58",236471
"19,2,2018,19,51,59",236487
"19,2,2018,19,52,06",236583
"19,2,2018,19,52,24",236663
"19,2,2018,23,38,38",236679
"19,2,2018,23,41,23",236695
"20,2,2018,01,48,55",236711
"20,2,2018,01,50,40",236727
"20,2,2018,01,51,41",236743
"20,2,2018,07,05,37",236759
"20,2,2018,07,06,12",236775
"20,2,2018,09,23,17",236791
"20,2,2018,09,23,17",236807
"20,2,2018,09,23,18",236823
"20,2,2018,09,23,18",236839
"20,2,2018,09,23,18",236855
"20,2,2018,09,23,18",236871
"20,2,2018,09,23,18",236887
"20,2,2018,09,23,18",236903
"20,2,2018,09,23,18",236919
"20,2,2018,09,23,19",236935
"20,2,2018,09,23,21",236951
"20,2,2018,09,23,29",236967
"20,2,2018,09,23,29",236983
"20,2,2018,09,23,30",236999
"20,2,2018,09,23,31",237015
"20,2,2018,09,24,12",237111
"20,2,2018,11,04,14",237127
"20,2,2018,11,04,47",237143
"20,2,2018,11,04,51",237159
"20,2,2018,11,04,52",237175
"20,2,2018,11,04,55",237191
"20,2,2018,11,04,57",237207
"20,2,2018,11,04,58",237223
"20,2,2018,11,13,54",237239
"20,2,2018,11,13,54",237255
"20,2,2018,11,13,55",237271
"20,2,2018,11,13,55",237287
"20,2,2018,11,13,55",237303
"20,2,2018,11,13,55",237319
"20,2,2018,11,13,56",237335
"20,2,2018,11,13,56",237351
"20,2,2018,11,13,56",237367
"20,2,2018,11,13,56",237383
"20,2,2018,11,14,24",237399
"20,2,2018,11,14,24",237415
"20,2,2018,13,34,15",237431
"20,2,2018,13,34,44",237447
"20,2,2018,13,58,09",237463
"20,2,2018,13,58,13",237479
"20,2,2018,13,58,18",237495
"20,2,2018,14,38,25",237511
"20,2,2018,14,38,25",237527
"20,2,2018,14,38,25",237543
"20,2,2018,14,38,25",237559
"20,2,2018,14,38,25",237575
"20,2,2018,14,38,25",237591
"20,2,2018,14,38,25",237607
"20,2,2018,14,38,25",237623
"20,2,2018,14,38,25",237639
"20,2,2018,14,38,25",237655
"20,2,2018,14,38,25",237671
"20,2,2018,14,38,25",237687
"20,2,2018,14,38,25",237703
"20,2,2018,14,38,25",237719
"20,2,2018,16,08,45",237735
"20,2,2018,16,09,18",237751
"20,2,2018,16,09,54",237767
"21,2,2018,04,46,44",237783
"21,2,2018,04,46,45",237799
"21,2,2018,04,47,07",237815
"21,2,2018,04,47,08",237832
"21,2,2018,05,05,39",237848
"21,2,2018,05,05,39",237864
"21,2,2018,05,05,39",237880
"21,2,2018,05,05,39",237896
"21,2,2018,05,05,39",237912
"21,2,2018,05,05,39",237928
"21,2,2018,05,05,39",237944
"21,2,2018,05,05,39",237960
"21,2,2018,05,05,39",237976
"21,2,2018,05,05,39",237992
"21,2,2018,05,05,39",238008
"21,2,2018,05,05,39",238024
"21,2,2018,05,05,39",238040
"21,2,2018,05,07,51",238056
"21,2,2018,05,07,51",238072
"21,2,2018,05,16,45",238088
"21,2,2018,05,16,45",238104
"21,2,2018,05,16,45",238120
"21,2,2018,05,16,45",238136
"21,2,2018,05,16,45",238152
"21,2,2018,05,16,46",238168
"21,2,2018,05,16,46",238184
"21,2,2018,05,16,46",238200
"21,2,2018,05,16,46",238216
"21,2,2018,05,16,47",238232
"21,2,2018,05,16,50",238248
"21,2,2018,05,16,51",238264
"21,2,2018,05,17,06",238280
"21,2,2018,05,17,12",238296
"21,2,2018,05,17,13",238312
"21,2,2018,10,48,26",238328
"21,2,2018,12,41,38",238344
"21,2,2018,12,41,39",238360
"21,2,2018,12,41,39",238376
"21,2,2018,12,41,39",238392
"21,2,2018,12,41,39",238408
"21,2,2018,12,41,39",238424
"21,2,2018,12,41,39",238440
"21,2,2018,12,41,39",238456
"21,2,2018,12,41,39",238472
"21,2,2018,12,41,40",238488
"21,2,2018,12,41,42",238504
"21,2,2018,12,41,42",238520
"21,2,2018,12,42,18",238536
"21,2,2018,12,42,19",238552
"21,2,2018,12,42,21",238568
"21,2,2018,12,42,23",238584
"21,2,2018,12,42,26",238600
"21,2,2018,12,42,26",238616
"21,2,2018,12,42,34",238632
"21,2,2018,12,42,42",238648
"21,2,2018,12,42,51",238664
"21,2,2018,12,43,10",238680
"21,2,2018,12,43,20",238696
"21,2,2018,12,45,25",238712
"21,2,2018,12,45,25",238728
"21,2,2018,12,51,24",238744
"21,2,2018,12,51,25",238760
"21,2,2018,12,51,26",238776
"21,2,2018,12,51,26",238792
"21,2,2018,12,51,26",238808
"21,2,2018,12,51,26",238824
"21,2,2018,12,51,26",238840
"21,2,2018,12,51,26",238856
"21,2,2018,12,51,26",238872
"21,2,2018,12,51,26",238888
"21,2,2018,12,51,28",238904
"21,2,2018,12,51,30",238920
"21,2,2018,12,53,13",238936
"21,2,2018,12,53,14",238952
"21,2,2018,12,53,23",238968
"21,2,2018,13,59,59",238984
"21,2,2018,14,00,01",239000
"21,2,2018,14,00,01",239016
"21,2,2018,15,26,25",239032
"21,2,2018,15,26,25",239048
"21,2,2018,15,26,25",239064
"21,2,2018,15,26,26",239080
"21,2,2018,15,26,26",239096
"21,2,2018,15,26,28",239112
"21,2,2018,15,26,28",239128
"21,2,2018,15,26,29",239144
"21,2,2018,15,26,29",239160
"21,2,2018,15,26,29",239176
"21,2,2018,15,26,30",239256
"21,2,2018,15,26,30",239272
"21,2,2018,16,19,00",239288
"21,2,2018,16,19,00",239304
"21,2,2018,17,20,52",239320
"21,2,2018,17,20,52",239336
"21,2,2018,18,33,08",239352
"21,2,2018,18,33,09",239368
"21,2,2018,18,33,10",239384
"21,2,2018,18,33,10",239400
"21,2,2018,18,33,10",239416
"21,2,2018,18,33,10",239432
"21,2,2018,18,33,11",239448
"21,2,2018,18,33,11",239464
"21,2,2018,18,33,12",239480
"21,2,2018,18,33,14",239496
"21,2,2018,18,33,33",239512
"21,2,2018,18,33,56",239528
"21,2,2018,18,34,04",239544
"21,2,2018,18,34,11",239560
"21,2,2018,20,08,58",239576
"21,2,2018,20,08,58",239592
"22,2,2018,06,25,16",239608
"22,2,2018,06,25,16",239624
"22,2,2018,06,25,16",239640
"22,2,2018,06,25,16",239656
"22,2,2018,06,25,16",239672
"22,2,2018,06,25,17",239688
"22,2,2018,06,25,17",239704
"22,2,2018,06,25,17",239720
"22,2,2018,06,25,17",239736
"22,2,2018,06,25,17",239752
"22,2,2018,06,25,18",239768
"22,2,2018,06,25,19",239784
"22,2,2018,06,26,02",239800
"22,2,2018,06,26,02",239816
"22,2,2018,06,26,07",239832
"22,2,2018,06,26,08",239848
"22,2,2018,06,26,10",239864
"22,2,2018,06,26,11",239880
"22,2,2018,06,26,12",239896
"22,2,2018,06,26,24",239912
"22,2,2018,06,26,32",239928
"22,2,2018,06,26,33",239944
"22,2,2018,06,26,38",239960
"22,2,2018,06,26,38",239976
"22,2,2018,06,29,36",239992
"22,2,2018,06,29,52",240008
"22,2,2018,06,29,53",240024
"22,2,2018,06,29,59",240040
"22,2,2018,06,30,04",240056
"22,2,2018,06,30,04",240072
"22,2,2018,06,30,08",240088
"22,2,2018,06,30,08",240105
"22,2,2018,06,30,13",240121
"22,2,2018,06,30,13",240137
"22,2,2018,06,30,17",240153
"22,2,2018,06,30,26",240169
"22,2,2018,06,30,27",240185
"22,2,2018,06,30,32",240201
"22,2,2018,06,30,32",240217
"22,2,2018,06,30,33",240233
"22,2,2018,06,30,33",240249
"22,2,2018,06,30,37",240265
"22,2,2018,06,30,38",240281
"22,2,2018,06,30,48",240297
"22,2,2018,06,30,55",240313
"22,2,2018,06,30,57",240329
"22,2,2018,06,31,13",240345
"22,2,2018,06,31,14",240361
"22,2,2018,06,31,19",240377
"22,2,2018,06,31,25",240393
"22,2,2018,06,31,33",240409
"22,2,2018,06,31,58",240425
"22,2,2018,06,31,59",240441
"22,2,2018,06,32,12",240457
"22,2,2018,06,43,41",240473
"22,2,2018,06,43,45",240489
"22,2,2018,06,43,49",240505
"22,2,2018,06,43,51",240521
"22,2,2018,06,43,54",240537
"22,2,2018,06,44,02",240553
"22,2,2018,06,44,05",240569
"22,2,2018,06,44,21",240585
"22,2,2018,06,44,30",240601
"22,2,2018,06,44,36",240617
"22,2,2018,06,44,41",240633
"22,2,2018,06,44,43",240649
"22,2,2018,06,44,47",240665
"22,2,2018,06,44,58",240681
"22,2,2018,06,45,01",240697
